id,repo,body,url,issue_url,issue_title,created_at,user
2331030276,whatwg/html,"Shouldn't it be the case, that hitting Enter from a focused address bar containing the url X, should",https://github.com/whatwg/html/issues/10597#issuecomment-2331030276,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-05T09:22:18Z,php4fan
2330994340,whatwg/html,Would this apply to reload from the user interface and history.go(0) ? Scroll restoration is an anci,https://github.com/whatwg/html/issues/10597#issuecomment-2330994340,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-05T09:04:48Z,smaug----
2330953343,whatwg/html,@domenic you quoted [disabled state](https://html.spec.whatwg.org/#concept-fe-disabled) above. The s,https://github.com/whatwg/html/issues/8365#issuecomment-2330953343,https://github.com/whatwg/html/issues/8365,`formDisabledCallback` should always fire when governing fieldset's disabled state changes,2024-09-05T08:45:05Z,p-bakker
2330830063,whatwg/html,> Another possible choice might be doing a normal navigation rather than reload on the address bar o,https://github.com/whatwg/html/issues/10597#issuecomment-2330830063,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-05T07:42:01Z,php4fan
2330752672,whatwg/html,"It's the more general notion of section that includes the `aside` element. Note that the definition ",https://github.com/whatwg/html/issues/10599#issuecomment-2330752672,https://github.com/whatwg/html/issues/10599,Ancestors of `<dfn>` unclear,2024-09-05T06:58:30Z,annevk
2330714220,whatwg/html,"Talking about XPath, a few years back @WebReflection attempted to get the ball rolling around upgrad",https://github.com/whatwg/html/issues/10143#issuecomment-2330714220,https://github.com/whatwg/html/issues/10143,Improve DX of element reference attributes by allowing relative references instead of only ids,2024-09-05T06:35:32Z,Delapouite
2330537264,WICG/webcomponents,@Westbrook Thanks! (You can mark these as off-topic now.),https://github.com/WICG/webcomponents/issues/1064#issuecomment-2330537264,https://github.com/WICG/webcomponents/issues/1064,Simplified custom element definition,2024-09-05T03:45:49Z,dead-claudia
2330461565,whatwg/html,+1 @dbaron  XPath is acually part of browser DOM implementation via [document.evaluate](https://dev,https://github.com/whatwg/html/issues/10143#issuecomment-2330461565,https://github.com/whatwg/html/issues/10143,Improve DX of element reference attributes by allowing relative references instead of only ids,2024-09-05T02:09:47Z,sashafirsov
2330441677,whatwg/html,"So while [XPath](https://www.w3.org/TR/xpath/) hasn't gotten much interest lately, it's possible tha",https://github.com/whatwg/html/issues/10143#issuecomment-2330441677,https://github.com/whatwg/html/issues/10143,Improve DX of element reference attributes by allowing relative references instead of only ids,2024-09-05T01:48:43Z,dbaron
2330420830,whatwg/html,I agreed that moving to the top or fragment position rather than scroll restoration is a better beha,https://github.com/whatwg/html/issues/10597#issuecomment-2330420830,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-05T01:23:41Z,toyoshim
2330373381,whatwg/html,I also just ran into this issue and was surprised there isn't a native way to prevent the background,https://github.com/whatwg/html/issues/7732#issuecomment-2330373381,https://github.com/whatwg/html/issues/7732,Consider preventing page scroll when modal dialog is visible,2024-09-05T00:30:13Z,RubenAhlhaus
2330338505,w3ctag/design-reviews,"OK, I've made a few more improvements:  * Multi-stakeholder support (for full reviews) or feedback",https://github.com/w3ctag/design-reviews/pull/988#issuecomment-2330338505,https://github.com/w3ctag/design-reviews/pull/988,Refinements to early design review,2024-09-04T23:51:37Z,martinthomson
2330272481,WICG/webcomponents,"> @justinfagnani Thank you for the added context, that is very helpful. It makes sense that theming ",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2330272481,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T22:39:36Z,justinfagnani
2330237832,w3ctag/design-reviews,I'll make an explainer PR that should offer more clarity.,https://github.com/w3ctag/design-reviews/issues/875#issuecomment-2330237832,https://github.com/w3ctag/design-reviews/issues/875,TAG review for web app `scope_extensions`,2024-09-04T22:07:34Z,LuHuangMSFT
2330227943,w3ctag/design-reviews,"@dmurph that sounds encouraging.  I'm a little unclear on the site vs. origin thing, but rather than",https://github.com/w3ctag/design-reviews/issues/875#issuecomment-2330227943,https://github.com/w3ctag/design-reviews/issues/875,TAG review for web app `scope_extensions`,2024-09-04T22:02:21Z,martinthomson
2330157726,w3ctag/design-reviews,"While we recognize that the author pain points this is designed to solve are real and prominent, we ",https://github.com/w3ctag/design-reviews/issues/864#issuecomment-2330157726,https://github.com/w3ctag/design-reviews/issues/864,text-wrap: pretty,2024-09-04T21:14:45Z,jyasskin
2330123526,w3ctag/design-reviews,We appreciate this effort to make the bag-of-keys functionality that Verifiable Credentials use more,https://github.com/w3ctag/design-reviews/issues/960#issuecomment-2330123526,https://github.com/w3ctag/design-reviews/issues/960,Controller Documents v1.0,2024-09-04T21:08:21Z,jyasskin
2329937620,w3ctag/design-reviews,I very much agree with https://github.com/w3ctag/design-reviews/issues/957#issuecomment-2328129458 t,https://github.com/w3ctag/design-reviews/issues/957#issuecomment-2329937620,https://github.com/w3ctag/design-reviews/issues/957,Add Skip-Ad media session action,2024-09-04T20:40:24Z,chrisn
2329921158,whatwg/html,@zcorpan how does the latest text look?,https://github.com/whatwg/html/pull/10557#issuecomment-2329921158,https://github.com/whatwg/html/pull/10557,Relax `<select>` parser,2024-09-04T20:34:56Z,josepharhar
2329911491,WICG/webcomponents,"I'm one of the people who went looking for a home for WCCG discussions and set up the WCCG Discord, ",https://github.com/WICG/webcomponents/issues/956#issuecomment-2329911491,https://github.com/WICG/webcomponents/issues/956,Place to chat about Web Components standardization,2024-09-04T20:28:35Z,justinfagnani
2329879114,WICG/webcomponents,"Well, Matrix has its own issues. A number of groups have started there and then abandoned that for D",https://github.com/WICG/webcomponents/issues/956#issuecomment-2329879114,https://github.com/WICG/webcomponents/issues/956,Place to chat about Web Components standardization,2024-09-04T20:07:58Z,EisenbergEffect
2329877654,w3c/pointerevents,The current behavior says that on untrusted events native code doesn't change anything on the coales,https://github.com/w3c/pointerevents/issues/514#issuecomment-2329877654,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T20:07:06Z,smaug----
2329872689,WICG/webcomponents,I’ve noticed a number of folks (including implementers) who might have valuable contributions to the,https://github.com/WICG/webcomponents/issues/956#issuecomment-2329872689,https://github.com/WICG/webcomponents/issues/956,Place to chat about Web Components standardization,2024-09-04T20:03:57Z,knowler
2329871580,whatwg/html,> There is a separate but related question of whether scroll restoration should be done when users f,https://github.com/whatwg/html/issues/10597#issuecomment-2329871580,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-04T20:03:11Z,php4fan
2329870947,w3c/pointerevents,"Exactly!  Therefore the current behavior essentially says ""the `isTrusted` bits inside coalesced/pre",https://github.com/w3c/pointerevents/issues/514#issuecomment-2329870947,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T20:02:51Z,mustaqahmed
2329850471,mozilla/standards-positions,Seems right: https://bugzilla.mozilla.org/show_bug.cgi?id=1582569,https://github.com/mozilla/standards-positions/issues/1026#issuecomment-2329850471,https://github.com/mozilla/standards-positions/issues/1026,Support Skip-Ad media session action,2024-09-04T19:49:58Z,saschanaz
2329844613,mozilla/standards-positions,https://caniuse.com/?search=skipad says this shipped in Firefox 82.,https://github.com/mozilla/standards-positions/issues/1026#issuecomment-2329844613,https://github.com/mozilla/standards-positions/issues/1026,Support Skip-Ad media session action,2024-09-04T19:46:05Z,jyasskin
2329843228,webkit/standards-positions,https://caniuse.com/?search=skipad says this shipped in Safari 15.,https://github.com/WebKit/standards-positions/issues/350#issuecomment-2329843228,https://github.com/WebKit/standards-positions/issues/350,Support Skip-Ad media session action,2024-09-04T19:45:17Z,jyasskin
2329828399,WICG/webcomponents,"@justinfagnani Thank you for the added context, that is very helpful. It makes sense that theming us",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329828399,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T19:36:02Z,mayank99
2329797226,w3c/pointerevents,That is the whole point of isTrusted. It is set to true only for events which UA dispatches. If an e,https://github.com/w3c/pointerevents/issues/514#issuecomment-2329797226,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T19:16:25Z,smaug----
2329795401,whatwg/html,There is a separate but related question of whether scroll restoration should be done when users foc,https://github.com/whatwg/html/issues/10597#issuecomment-2329795401,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-04T19:15:14Z,skobes-chromium
2329791901,w3ctag/design-reviews,Thanks @dmurph. That's representative of what we discussed in that meeting. It is good solution that,https://github.com/w3ctag/design-reviews/issues/875#issuecomment-2329791901,https://github.com/w3ctag/design-reviews/issues/875,TAG review for web app `scope_extensions`,2024-09-04T19:12:57Z,LuHuangMSFT
2329788382,WICG/webcomponents,"> @michaelwarren1106 I'm sorry, I don't understand how ""theming"" is relevant here? It sounds like a ",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329788382,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T19:10:37Z,justinfagnani
2329775299,WICG/webcomponents,Try this one: https://discord.gg/CWWnxy3V,https://github.com/WICG/webcomponents/issues/1064#issuecomment-2329775299,https://github.com/WICG/webcomponents/issues/1064,Simplified custom element definition,2024-09-04T19:02:27Z,Westbrook
2329765381,w3ctag/design-reviews,"This isn't a TAG opinion, but I wanted to point out that there's a known gap across the whole platfo",https://github.com/w3ctag/design-reviews/issues/961#issuecomment-2329765381,https://github.com/w3ctag/design-reviews/issues/961,Reference Target,2024-09-04T18:56:16Z,jyasskin
2329750773,WICG/webcomponents,> Does anybody have a link to a recent comment/discussion somewhere that further explains how the tw,https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329750773,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T18:47:19Z,michaelwarren1106
2329730324,WICG/webcomponents,"@michaelwarren1106 I'm sorry, I don't understand how ""theming"" is relevant here? It sounds like a to",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329730324,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T18:34:57Z,mayank99
2329712416,w3ctag/design-reviews,"From a chat with @LuHuangMSFT and a member of our security team, here is a proposal they were comfor",https://github.com/w3ctag/design-reviews/issues/875#issuecomment-2329712416,https://github.com/w3ctag/design-reviews/issues/875,TAG review for web app `scope_extensions`,2024-09-04T18:24:22Z,dmurph
2329690262,WICG/webcomponents,"> > [michaelwarren1106](/michaelwarren1106) >  > @michaelwarren1106, when can developers expect to",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329690262,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T18:10:55Z,michaelwarren1106
2329680403,whatwg/dom,"It's been a long time since I've thought about this stuff, but I'm inclined to agree with @smaug----",https://github.com/whatwg/dom/pull/1307#issuecomment-2329680403,https://github.com/whatwg/dom/pull/1307,Introduce `moveBefore()` state-preserving atomic move API,2024-09-04T18:05:21Z,ajklein
2329578267,whatwg/html,I've made two changes based on feedback from WAHTNOT #10574: * Clarified that non-redirect status c,https://github.com/whatwg/html/issues/3577#issuecomment-2329578267,https://github.com/whatwg/html/issues/3577,"HTML forms do not support the PUT, PATCH and DELETE methods",2024-09-04T17:05:25Z,alexpetros
2329542764,WICG/webcomponents,"> [michaelwarren1106](/michaelwarren1106)  @michaelwarren1106, when can developers expect to see t",https://github.com/WICG/webcomponents/issues/1052#issuecomment-2329542764,https://github.com/WICG/webcomponents/issues/1052,[open-stylable] Collection of user stories,2024-09-04T16:44:54Z,jamesta696
2329505993,w3c/pointerevents,"Well, the JS seems unable to construct a new `PointerEvent` object with `e.isTrusted == true`, and c",https://github.com/w3c/pointerevents/issues/514#issuecomment-2329505993,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T16:26:17Z,mustaqahmed
2329454745,whatwg/html,"> So there are invalid & missing value defaults that are different from each other, which was the or",https://github.com/whatwg/html/issues/10542#issuecomment-2329454745,https://github.com/whatwg/html/issues/10542,Rationale for when invalid value default differs from missing value default,2024-09-04T16:01:42Z,flackr
2329421533,w3c/pointerevents,See also #512,https://github.com/w3c/pointerevents/issues/516#issuecomment-2329421533,https://github.com/w3c/pointerevents/issues/516,[touch actions] handwriting manipulation type to distinguish panning,2024-09-04T15:47:18Z,flackr
2329396428,w3c/pointerevents,I'm remembering now that previously we decided these additional structures would be treated as compl,https://github.com/w3c/pointerevents/issues/514#issuecomment-2329396428,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T15:36:12Z,flackr
2329389151,w3c/pointerevents,"Oh, the ""parent"" event has been dispatched once, and then you redispatch it again? I wouldn't expect",https://github.com/w3c/pointerevents/issues/514#issuecomment-2329389151,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T15:33:09Z,smaug----
2329376757,w3c/pointerevents,"FYI: both Firefox and Chromium emit `true` from the repro I just posted, and I found it questionable",https://github.com/w3c/pointerevents/issues/514#issuecomment-2329376757,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T15:28:01Z,mustaqahmed
2329372266,w3c/pointerevents,"Thanks @smaug----, that answers my first question.  My second question remains.  To clarify, this ",https://github.com/w3c/pointerevents/issues/514#issuecomment-2329372266,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-04T15:25:59Z,mustaqahmed
2329256194,w3ctag/design-reviews,"> Firstly, we need to ask whether this was implemented in browsers _other than_ Chrome. If it wasn't",https://github.com/w3ctag/design-reviews/issues/957#issuecomment-2329256194,https://github.com/w3ctag/design-reviews/issues/957,Add Skip-Ad media session action,2024-09-04T14:40:57Z,miketaylr
2329207226,whatwg/html,> > @Kaiido do you happen to know if we already have test coverage for this? >  > I think @mystery,https://github.com/whatwg/html/pull/10481#issuecomment-2329207226,https://github.com/whatwg/html/pull/10481,Update 2D canvas color serialization,2024-09-04T14:22:10Z,mysteryDate
2329145071,whatwg/html,"@grzegorzkrzyminski again, i'd suggest opening an issue against wcag since this is discussion about ",https://github.com/whatwg/html/issues/8339#issuecomment-2329145071,https://github.com/whatwg/html/issues/8339,"Allow modal dialogs to trap focus, avoiding tabbing to the URL bar",2024-09-04T13:57:32Z,scottaohara
2329122418,whatwg/html,"@scottaohara I see.  From ""outside"" it's a bit tricky - It's hard to say, that this particular rec",https://github.com/whatwg/html/issues/8339#issuecomment-2329122418,https://github.com/whatwg/html/issues/8339,"Allow modal dialogs to trap focus, avoiding tabbing to the URL bar",2024-09-04T13:48:18Z,grzegorzkrzyminski
2328944334,whatwg/html,I discussed this with @Udassi-Pawan in a chromium code review here; https://chromium-review.googles,https://github.com/whatwg/html/issues/10597#issuecomment-2328944334,https://github.com/whatwg/html/issues/10597,Adjust Scroll Restoration Behavior for Reloads,2024-09-04T12:54:01Z,toyoshim
2328858653,whatwg/html,"FYI, we [plan to ship text fragments](https://groups.google.com/a/mozilla.org/g/dev-platform/c/1F1vs",https://github.com/whatwg/html/issues/8282#issuecomment-2328858653,https://github.com/whatwg/html/issues/8282,Incorporate scroll-to-text into HTML,2024-09-04T12:30:31Z,zcorpan
2328627897,whatwg/html,@grzegorzkrzyminski the doc is still accurate for custom dialogs.  Might help if you file an issue a,https://github.com/whatwg/html/issues/8339#issuecomment-2328627897,https://github.com/whatwg/html/issues/8339,"Allow modal dialogs to trap focus, avoiding tabbing to the URL bar",2024-09-04T11:14:39Z,scottaohara
2328560736,w3c/pointerevents,"""The target of [pointerrawupdate](https://w3c.github.io/pointerevents/#dfn-pointerrawupdate) events ",https://github.com/w3c/pointerevents/issues/510#issuecomment-2328560736,https://github.com/w3c/pointerevents/issues/510,Clarify whether `pointermove` will be dispatched if `pointerrawupdate` listener removes the document,2024-09-04T10:50:35Z,smaug----
2328506353,mozilla/standards-positions,I think think this is a good proposal towards increasing the cache-hit rate in common internet scena,https://github.com/mozilla/standards-positions/issues/717#issuecomment-2328506353,https://github.com/mozilla/standards-positions/issues/717,No-Vary-Search,2024-09-04T10:29:57Z,valenting
2328269474,whatwg/html,"Thank you @mozfreddyb for your support! I started work internally to run the Finch experiment; I'll ",https://github.com/whatwg/html/issues/6235#issuecomment-2328269474,https://github.com/whatwg/html/issues/6235,"Escape ""<"" and "">"" in attributes",2024-09-04T08:44:06Z,securityMB
2328208117,whatwg/dom,"Yeah, nice!",https://github.com/whatwg/dom/issues/575#issuecomment-2328208117,https://github.com/whatwg/dom/issues/575,Hook for SVG and HTML script element insertion,2024-09-04T08:14:44Z,annevk
2328129458,w3ctag/design-reviews,"Firstly, we need to ask whether this was implemented in browsers *other than* Chrome.  If it wasn't,",https://github.com/w3ctag/design-reviews/issues/957#issuecomment-2328129458,https://github.com/w3ctag/design-reviews/issues/957,Add Skip-Ad media session action,2024-09-04T07:34:09Z,martinthomson
2328114440,whatwg/html,"Does anyone know, whether this documentation will be updated? https://www.w3.org/WAI/WCAG21/Understa",https://github.com/whatwg/html/issues/8339#issuecomment-2328114440,https://github.com/whatwg/html/issues/8339,"Allow modal dialogs to trap focus, avoiding tabbing to the URL bar",2024-09-04T07:26:29Z,grzegorzkrzyminski
2328112536,whatwg/dom,Creating two separate mutation records that a consumer would have to merge to (fully) understand it',https://github.com/whatwg/dom/pull/1307#issuecomment-2328112536,https://github.com/whatwg/dom/pull/1307,Introduce `moveBefore()` state-preserving atomic move API,2024-09-04T07:25:33Z,annevk
2328063318,whatwg/html,"I don't see a comment answering  > Can you summarize why we relocated all the dependency checking ",https://github.com/whatwg/html/pull/10380#issuecomment-2328063318,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T06:56:46Z,nicolo-ribaudo
2327859742,whatwg/html,"@domenic the title on the spec is now updated, so we should finally be there now.",https://github.com/whatwg/html/pull/10380#issuecomment-2327859742,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T03:51:55Z,guybedford
2327824010,whatwg/html,"Okay, reverted the last commit and it seems the exceptions proposal did similar here previously in a",https://github.com/whatwg/html/pull/10380#issuecomment-2327824010,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T03:05:50Z,guybedford
2327807601,whatwg/html,"Sorry, that wasn't what I meant; I meant, can you update the spec document? I'm just very surprised ",https://github.com/whatwg/html/pull/10380#issuecomment-2327807601,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T02:45:12Z,domenic
2327796755,whatwg/html,"Sure, I've pushed a commit to update the ESM integration reference to be the spec repo instead of th",https://github.com/whatwg/html/pull/10380#issuecomment-2327796755,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T02:35:40Z,guybedford
2327767713,whatwg/html,"> If there's a better way to handle the Phase 3 status of the ESM Integration in references, I'm ope",https://github.com/whatwg/html/pull/10380#issuecomment-2327767713,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T02:08:03Z,domenic
2327763569,whatwg/html,"Hmm OK, then it sounds like we should close this. Let me know if I misunderstood and there's more wo",https://github.com/whatwg/html/pull/4354#issuecomment-2327763569,https://github.com/whatwg/html/pull/4354,Use the new definition of the insertion steps,2024-09-04T02:02:52Z,domenic
2327713844,whatwg/html,@domenic nits all look good to me. I do have a slight preference for `Module Record` over `Cyclic Mo,https://github.com/whatwg/html/pull/10380#issuecomment-2327713844,https://github.com/whatwg/html/pull/10380,Latest WebAssembly ESM Integration rebase,2024-09-04T01:05:32Z,guybedford
2327569837,w3ctag/design-reviews,"The `yield` piece of the scheduling project looks good to us, with the caveat that if the rest of th",https://github.com/w3ctag/design-reviews/issues/966#issuecomment-2327569837,https://github.com/w3ctag/design-reviews/issues/966,Spec review for scheduler.yield(),2024-09-03T22:46:52Z,martinthomson
2327555698,w3ctag/design-reviews,"@jyasskin, @hober, and I discussed this today.  Thank you for bringing this to us. We think this s",https://github.com/w3ctag/design-reviews/issues/962#issuecomment-2327555698,https://github.com/w3ctag/design-reviews/issues/962,Captured Surface Control,2024-09-03T22:32:55Z,martinthomson
2327551123,w3ctag/design-reviews,Thanks for bearing with us. This looks good to us.,https://github.com/w3ctag/design-reviews/issues/952#issuecomment-2327551123,https://github.com/w3ctag/design-reviews/issues/952,Support Video Chapter in MediaMetadata,2024-09-03T22:28:26Z,hober
2327504259,whatwg/dom,"> * old target >  > * target >  > * moved node (I'm not sure you can ever move multiple at this ",https://github.com/whatwg/dom/pull/1307#issuecomment-2327504259,https://github.com/whatwg/dom/pull/1307,Introduce `moveBefore()` state-preserving atomic move API,2024-09-03T21:52:31Z,smaug----
2327339210,mozilla/standards-positions,See #1064 for an update here.,https://github.com/mozilla/standards-positions/issues/522#issuecomment-2327339210,https://github.com/mozilla/standards-positions/issues/522,Request for position: JPEG XL,2024-09-03T20:05:29Z,bholley
2327270499,whatwg/dom,@annevk I get the sense that we can close this issue now that https://github.com/whatwg/dom/pull/126,https://github.com/whatwg/dom/issues/575#issuecomment-2327270499,https://github.com/whatwg/dom/issues/575,Hook for SVG and HTML script element insertion,2024-09-03T19:30:36Z,domfarolino
2327252249,whatwg/html,@domenic I don't think so. I agree with @annevk in https://github.com/whatwg/html/pull/4354#pullrequ,https://github.com/whatwg/html/pull/4354#issuecomment-2327252249,https://github.com/whatwg/html/pull/4354,Use the new definition of the insertion steps,2024-09-03T19:20:09Z,domfarolino
2327107665,w3ctag/design-reviews,I think we're going to need to refer back to the original thread while thinking about the private di,https://github.com/w3ctag/design-reviews/pull/987#issuecomment-2327107665,https://github.com/w3ctag/design-reviews/pull/987,Mirror design reviews to a private discussion repository,2024-09-03T17:54:48Z,jyasskin
2327011438,whatwg/html,> Are we also guarding the cloning on the element being connected?  Not cloning when the element i,https://github.com/whatwg/html/issues/10520#issuecomment-2327011438,https://github.com/whatwg/html/issues/10520,Timing of cloning for the `<selectedoption>` element,2024-09-03T16:57:28Z,josepharhar
2326992049,WICG/webcomponents,@tema3210 the hard questions here aren't about putting expressions into HTML - we can clearly do tha,https://github.com/WICG/webcomponents/issues/519#issuecomment-2326992049,https://github.com/WICG/webcomponents/issues/519,"[idea] Allow HTML Element attributes to accept any type of value, not just strings.",2024-09-03T16:46:15Z,justinfagnani
2326843409,WICG/webcomponents,People above have asked about the html syntax for the feature:  ``` <my-custom-element name:  %ex,https://github.com/WICG/webcomponents/issues/519#issuecomment-2326843409,https://github.com/WICG/webcomponents/issues/519,"[idea] Allow HTML Element attributes to accept any type of value, not just strings.",2024-09-03T15:39:00Z,tema3210
2326345099,whatwg/html,> The 4ms delay is for reentrant [timer tasks](https://html.spec.whatwg.org/multipage/timers-and-use,https://github.com/whatwg/html/issues/10596#issuecomment-2326345099,https://github.com/whatwg/html/issues/10596," Provide an API in dedicate worker for executing event loop",2024-09-03T12:00:48Z,burningtnt
2326027822,whatwg/html,Demo: https://meta-viewport-changes.glitch.me/  It seems Firefox responds to changes to the `conte,https://github.com/whatwg/html/issues/3494#issuecomment-2326027822,https://github.com/whatwg/html/issues/3494,Define <meta name=viewport>,2024-09-03T09:21:08Z,zcorpan
2325967173,whatwg/html,Per https://bugzilla.mozilla.org/show_bug.cgi?id=1915077 it should be defined what happens to change,https://github.com/whatwg/html/issues/3494#issuecomment-2325967173,https://github.com/whatwg/html/issues/3494,Define <meta name=viewport>,2024-09-03T08:56:28Z,zcorpan
2325807575,whatwg/html,@zcorpan we want to eventually change the default of the `type` attribute when the `command` and `co,https://github.com/whatwg/html/issues/9625#issuecomment-2325807575,https://github.com/whatwg/html/issues/9625,[Proposal] Invoker Buttons - allowing popover/dialog and more to be invoked without JS,2024-09-03T07:36:51Z,annevk
2325797063,whatwg/html,Maybe @domfarolino or @domenic could do a final check on wrapping once that is fixed? Otherwise I'll,https://github.com/whatwg/html/pull/10579#issuecomment-2325797063,https://github.com/whatwg/html/pull/10579,Rename cross-origin opener policy concepts,2024-09-03T07:30:46Z,annevk
2325485424,whatwg/html,The 4ms delay is for reentrant [timer tasks](https://html.spec.whatwg.org/multipage/timers-and-user-,https://github.com/whatwg/html/issues/10596#issuecomment-2325485424,https://github.com/whatwg/html/issues/10596," Provide an API in dedicate worker for executing event loop",2024-09-03T02:26:35Z,Kaiido
2325474055,whatwg/html,"Currently, on my personal computer, awaiting a promise will let the JS engine to parse about 4 ms ev",https://github.com/whatwg/html/issues/10596#issuecomment-2325474055,https://github.com/whatwg/html/issues/10596," Provide an API in dedicate worker for executing event loop",2024-09-03T02:09:46Z,burningtnt
2325473985,whatwg/html,> and would introduce potentially significant delays as each script would have to wait for its own m,https://github.com/whatwg/html/pull/10528#issuecomment-2325473985,https://github.com/whatwg/html/pull/10528,Dynamic import maps,2024-09-03T02:09:40Z,Jamesernator
2325470644,w3c/editing,"Before fixing <https://bugzilla.mozilla.org/show_bug.cgi?id=1098151>, the `<br>` was required to mak",https://github.com/w3c/editing/issues/455#issuecomment-2325470644,https://github.com/w3c/editing/issues/455,RFC: What is expected when a root editable element's contents are completely removed via execCommand,2024-09-03T02:04:27Z,masayuki-nakano
2325434533,whatwg/html,"I'm not sure about the benefits from this seemingly synchronous API. The code will be paused, the JS",https://github.com/whatwg/html/issues/10596#issuecomment-2325434533,https://github.com/whatwg/html/issues/10596," Provide an API in dedicate worker for executing event loop",2024-09-03T01:11:06Z,Kaiido
2325283091,WICG/webcomponents,"@Westbrook Sorry, missed the bus for that Discord link. Could you post an updated one?",https://github.com/WICG/webcomponents/issues/1064#issuecomment-2325283091,https://github.com/WICG/webcomponents/issues/1064,Simplified custom element definition,2024-09-02T20:38:57Z,dead-claudia
2325280674,WICG/webcomponents,"Okay, I took all my (extremely rough) notes from my phone and translated it into a navigable repo, f",https://github.com/WICG/webcomponents/issues/1064#issuecomment-2325280674,https://github.com/WICG/webcomponents/issues/1064,Simplified custom element definition,2024-09-02T20:35:14Z,dead-claudia
2325186122,w3c/pointerevents,"There is no isTrusted property in the *EventInit, and there is no target.  I'm confused about this",https://github.com/w3c/pointerevents/issues/514#issuecomment-2325186122,https://github.com/w3c/pointerevents/issues/514,Coalesced and predicted event attributes within an untrusted event,2024-09-02T18:30:44Z,smaug----
2325122830,w3c/editcontext,"Hey, this seemed like a reasonable thing to ask clarification on—but the response has been absolute ",https://github.com/w3c/edit-context/issues/96#issuecomment-2325122830,https://github.com/w3c/edit-context/issues/96,How does characterboundsupdate interact with multi-codeunit characters?,2024-09-02T17:17:59Z,marijnh
2325044869,whatwg/html,@keithamus (https://github.com/whatwg/html/issues/9625#issuecomment-2209335876)  > This was discus,https://github.com/whatwg/html/issues/9625#issuecomment-2325044869,https://github.com/whatwg/html/issues/9625,[Proposal] Invoker Buttons - allowing popover/dialog and more to be invoked without JS,2024-09-02T16:08:59Z,zcorpan
2325039676,whatwg/html,"Using microtasks for this does feel odd. One couldn't check the value of the select after modifying ",https://github.com/whatwg/html/issues/10520#issuecomment-2325039676,https://github.com/whatwg/html/issues/10520,Timing of cloning for the `<selectedoption>` element,2024-09-02T16:05:19Z,smaug----
2324922102,whatwg/dom,"I understand that narrower stance, but I don't think this point has been fully groked:  The ""breakin",https://github.com/whatwg/dom/issues/1059#issuecomment-2324922102,https://github.com/whatwg/dom/issues/1059,`AbortController` / `AbortSignal` was updated in a somewhat breaking way,2024-09-02T14:50:44Z,getify
